SK_FATO_META;ID_META_ORIGEM;SK_TEMPO;SK_LOJA;SK_CANALVENDA;SK_PRODUTO;SK_CATEGORIA;SK_MARCA;ANO;MES;ANO_MES;TIPO_META;META_FATURAMENTO_BRUTO;META_FATURAMENTO_LIQUIDO;META_QTD_VENDAS;META_QTD_ITENS;META_TICKET_MEDIO;META_MARGEM_BRUTA;META_PERCENTUAL_MARGEM;DATA_INICIO_META;DATA_FIM_META;FL_META_ATIVA;DATA_CARGA;DATA_ATUALIZACAO_DW
5388;MET00005388;20250901;12;4;;8;;2025;9;2025-09;MISTA;98911.73;87111.22;3119.4395;8640.6707;27.93;28677.6;32.9207;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5389;MET00005389;20250901;12;4;;9;;2025;9;2025-09;MISTA;130519.99;122657.52;1824.3898;2862.4616;67.23;40446.72;32.9753;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5390;MET00005390;20250901;12;4;;10;;2025;9;2025-09;MISTA;104559.75;92491.07;1945.5234;4792.9918;47.54;33876.57;36.6269;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5391;MET00005391;20250901;12;5;;1;;2025;9;2025-09;MISTA;44190.87;41833.2;3251.94;6093.524;12.86;9352.42;22.3565;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5392;MET00005392;20250901;12;5;;2;;2025;9;2025-09;MISTA;141879.5;133494.08;3269.7572;8973.2364;40.83;35313.27;26.4531;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5393;MET00005393;20250901;12;5;;3;;2025;9;2025-09;MISTA;146279.69;132018.82;2196.8115;5463.6029;60.1;34853.27;26.4002;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5394;MET00005394;20250901;12;5;;4;;2025;9;2025-09;MISTA;101874.68;89794.11;2374.1568;5454.8471;37.82;26352.81;29.348;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5395;MET00005395;20250901;12;5;;5;;2025;9;2025-09;MISTA;27423.3;24386.99;888.327;2184.976;27.45;4937.14;20.245;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5396;MET00005396;20250901;12;5;;6;;2025;9;2025-09;MISTA;76201.06;70974.19;1009.8919;2734.5392;70.28;14799.56;20.852;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5397;MET00005397;20250901;12;5;;7;;2025;9;2025-09;MISTA;37669.59;33540.78;3105.6623;7820.064;10.8;8541.04;25.4646;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5398;MET00005398;20250901;12;5;;8;;2025;9;2025-09;MISTA;153683.95;141771.91;1547.4805;3573.5802;91.61;37698.01;26.5906;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5399;MET00005399;20250901;12;5;;9;;2025;9;2025-09;MISTA;155788.68;137456.41;2811.2482;5450.8146;48.9;40132.92;29.1968;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5400;MET00005400;20250901;12;5;;10;;2025;9;2025-09;MISTA;116943.85;113141.61;1542.331;4276.3787;73.36;34762.09;30.7244;2025-09-01;2025-09-30;S;2026-07-01 10:00:00;
5401;MET00005401;20251001;1;1;;1;;2025;10;2025-10;MISTA;148495.8;140099.39;2826.0252;4265.8882;49.57;45549.34;32.5122;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5402;MET00005402;20251001;1;1;;2;;2025;10;2025-10;MISTA;116699.37;108954.07;3273.3684;5658.3345;33.29;41061.22;37.6867;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5403;MET00005403;20251001;1;1;;3;;2025;10;2025-10;MISTA;26690.91;24699.13;3057.889;4029.6829;8.08;7616.28;30.8362;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5404;MET00005404;20251001;1;1;;4;;2025;10;2025-10;MISTA;115112.96;106335.37;1286.004;2196.4486;82.69;37331.74;35.1075;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5405;MET00005405;20251001;1;1;;5;;2025;10;2025-10;MISTA;37560.98;36153.75;1724.5028;4482.645;20.96;7382.47;20.4197;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5406;MET00005406;20251001;1;1;;6;;2025;10;2025-10;MISTA;163163.31;148466.31;631.048;1399.2332;235.27;40488.46;27.2711;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5407;MET00005407;20251001;1;1;;7;;2025;10;2025-10;MISTA;87232.06;81049.91;1524.3148;2797.9695;53.17;25810.82;31.8456;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5408;MET00005408;20251001;1;1;;8;;2025;10;2025-10;MISTA;102408.74;97161.33;2334.7215;4913.203;41.62;27116.99;27.9092;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5409;MET00005409;20251001;1;1;;9;;2025;10;2025-10;MISTA;126853.75;117266.68;2437.6606;5644.7179;48.11;39203.91;33.4314;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5410;MET00005410;20251001;1;1;;10;;2025;10;2025-10;MISTA;153090.12;145719.81;2533.0094;4815.2908;57.53;46254.31;31.742;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5411;MET00005411;20251001;1;2;;1;;2025;10;2025-10;MISTA;94487.68;88426.12;2134.7888;2658.4869;41.42;31069.56;35.1362;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5412;MET00005412;20251001;1;2;;2;;2025;10;2025-10;MISTA;62608.0;57961.87;1153.4679;1444.1551;50.25;16141.3;27.8481;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5413;MET00005413;20251001;1;2;;3;;2025;10;2025-10;MISTA;112604.85;106340.4;3004.3834;8219.7844;35.4;36591.36;34.4097;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5414;MET00005414;20251001;1;2;;4;;2025;10;2025-10;MISTA;50253.59;45263.14;2385.3291;4326.7637;18.98;9937.06;21.954;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5415;MET00005415;20251001;1;2;;5;;2025;10;2025-10;MISTA;164574.43;154806.94;658.1726;1605.8387;235.21;53509.27;34.5652;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5416;MET00005416;20251001;1;2;;6;;2025;10;2025-10;MISTA;31132.11;28473.65;1907.5235;5122.8447;14.93;7605.77;26.7116;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5417;MET00005417;20251001;1;2;;7;;2025;10;2025-10;MISTA;87930.96;80209.43;1570.612;3061.7805;51.07;27820.63;34.685;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5418;MET00005418;20251001;1;2;;8;;2025;10;2025-10;MISTA;46610.48;41768.79;1242.9159;2545.5464;33.61;7519.68;18.0031;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5419;MET00005419;20251001;1;2;;9;;2025;10;2025-10;MISTA;108036.08;96702.39;1761.116;3021.8931;54.91;17586.05;18.1857;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5420;MET00005420;20251001;1;2;;10;;2025;10;2025-10;MISTA;66654.51;61271.13;737.2264;1487.3831;83.11;21028.93;34.3211;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5421;MET00005421;20251001;1;3;;1;;2025;10;2025-10;MISTA;99225.98;95200.88;2686.7039;5344.1757;35.43;25495.64;26.7809;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5422;MET00005422;20251001;1;3;;2;;2025;10;2025-10;MISTA;143841.99;132912.59;3124.0839;7431.2488;42.54;44030.81;33.1276;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5423;MET00005423;20251001;1;3;;3;;2025;10;2025-10;MISTA;172766.24;153163.99;1188.1641;1439.1926;128.91;53334.77;34.822;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5424;MET00005424;20251001;1;3;;4;;2025;10;2025-10;MISTA;87222.39;84222.46;803.3732;1971.7756;104.84;29995.85;35.615;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5425;MET00005425;20251001;1;3;;5;;2025;10;2025-10;MISTA;132333.84;122424.33;1043.1198;1698.5025;117.36;45422.39;37.1024;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5426;MET00005426;20251001;1;3;;6;;2025;10;2025-10;MISTA;175158.46;165273.24;813.6336;1217.4666;203.13;54744.42;33.1236;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5427;MET00005427;20251001;1;3;;7;;2025;10;2025-10;MISTA;176951.11;166730.86;1251.3135;2859.9061;133.24;57102.38;34.2482;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5428;MET00005428;20251001;1;3;;8;;2025;10;2025-10;MISTA;110894.54;100244.0;1022.5215;1562.0164;98.04;20874.5;20.8237;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5429;MET00005429;20251001;1;3;;9;;2025;10;2025-10;MISTA;71028.5;63507.39;2509.6497;6966.3445;25.31;12106.18;19.0626;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5430;MET00005430;20251001;1;3;;10;;2025;10;2025-10;MISTA;31279.69;29057.46;2716.6751;7287.4949;10.7;5779.93;19.8914;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5431;MET00005431;20251001;1;4;;1;;2025;10;2025-10;MISTA;147233.56;142508.76;1868.344;4727.3178;76.28;38667.29;27.1333;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5432;MET00005432;20251001;1;4;;2;;2025;10;2025-10;MISTA;175278.54;163468.4;3378.3978;8905.3739;48.39;30462.58;18.6351;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5433;MET00005433;20251001;1;4;;3;;2025;10;2025-10;MISTA;144782.85;137516.96;3157.9304;5542.876;43.55;50394.83;36.6463;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5434;MET00005434;20251001;1;4;;4;;2025;10;2025-10;MISTA;172131.7;161917.95;2619.136;6251.9573;61.82;59228.96;36.5796;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5435;MET00005435;20251001;1;4;;5;;2025;10;2025-10;MISTA;107092.99;102845.87;995.5355;1472.6772;103.31;26879.59;26.1358;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5436;MET00005436;20251001;1;4;;6;;2025;10;2025-10;MISTA;43676.29;41114.37;1667.5908;2137.3395;24.65;7649.42;18.6052;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5437;MET00005437;20251001;1;4;;7;;2025;10;2025-10;MISTA;76271.72;68482.19;2538.5029;5200.5039;26.98;18499.51;27.0136;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5438;MET00005438;20251001;1;4;;8;;2025;10;2025-10;MISTA;170080.63;150372.93;3434.9244;8538.2246;43.78;52780.26;35.0996;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5439;MET00005439;20251001;1;4;;9;;2025;10;2025-10;MISTA;176673.56;169734.35;829.5013;1556.3535;204.62;30608.74;18.0333;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5440;MET00005440;20251001;1;4;;10;;2025;10;2025-10;MISTA;73798.22;70721.37;540.8387;1428.513;130.76;23787.04;33.6349;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5441;MET00005441;20251001;1;5;;1;;2025;10;2025-10;MISTA;171464.03;155615.0;3409.4696;7196.1165;45.64;47677.97;30.6384;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5442;MET00005442;20251001;1;5;;2;;2025;10;2025-10;MISTA;98541.3;94126.63;971.2135;2228.3914;96.92;24904.08;26.4581;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5443;MET00005443;20251001;1;5;;3;;2025;10;2025-10;MISTA;163429.43;153406.86;981.3757;1472.7312;156.32;30913.94;20.1516;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5444;MET00005444;20251001;1;5;;4;;2025;10;2025-10;MISTA;40537.26;38701.62;3134.855;8035.3876;12.35;13202.31;34.1131;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5445;MET00005445;20251001;1;5;;5;;2025;10;2025-10;MISTA;159577.35;142900.92;1521.568;2139.8545;93.92;28072.96;19.6451;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5446;MET00005446;20251001;1;5;;6;;2025;10;2025-10;MISTA;71422.05;63396.55;1850.0691;4225.522;34.27;20947.45;33.0419;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5447;MET00005447;20251001;1;5;;7;;2025;10;2025-10;MISTA;89890.1;80470.15;2653.9446;3266.907;30.32;24897.86;30.9405;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5448;MET00005448;20251001;1;5;;8;;2025;10;2025-10;MISTA;109605.72;98811.58;1037.5612;2700.0772;95.23;21711.4;21.9725;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5449;MET00005449;20251001;1;5;;9;;2025;10;2025-10;MISTA;91244.02;88053.55;1385.3864;1952.3903;63.56;32089.11;36.4427;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5450;MET00005450;20251001;1;5;;10;;2025;10;2025-10;MISTA;117631.24;109460.09;3323.8057;7190.9726;32.93;31937.25;29.1771;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5451;MET00005451;20251001;2;1;;1;;2025;10;2025-10;MISTA;39818.25;38012.28;2609.0407;5653.7178;14.57;7359.21;19.3601;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5452;MET00005452;20251001;2;1;;2;;2025;10;2025-10;MISTA;176432.81;170315.46;532.0186;828.5501;320.13;61225.37;35.9482;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5453;MET00005453;20251001;2;1;;3;;2025;10;2025-10;MISTA;53523.83;47485.5;2435.6363;3098.6653;19.5;13940.13;29.3566;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5454;MET00005454;20251001;2;1;;4;;2025;10;2025-10;MISTA;142492.88;135534.72;2480.861;4913.2919;54.63;33835.65;24.9646;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5455;MET00005455;20251001;2;1;;5;;2025;10;2025-10;MISTA;100369.09;89812.2;1866.2695;3594.3837;48.12;20660.34;23.0039;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5456;MET00005456;20251001;2;1;;6;;2025;10;2025-10;MISTA;126686.55;121566.57;2768.5144;4336.211;43.91;36882.12;30.339;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5457;MET00005457;20251001;2;1;;7;;2025;10;2025-10;MISTA;31618.54;29891.63;1944.3938;3526.888;15.37;11334.72;37.9194;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5458;MET00005458;20251001;2;1;;8;;2025;10;2025-10;MISTA;146630.41;131704.93;2436.1391;5829.9516;54.06;45526.7;34.5672;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5459;MET00005459;20251001;2;1;;9;;2025;10;2025-10;MISTA;122689.3;114951.55;817.2999;1959.7878;140.65;40674.19;35.3838;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5460;MET00005460;20251001;2;1;;10;;2025;10;2025-10;MISTA;143252.89;131441.15;902.4318;2368.3574;145.65;43039.52;32.7443;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5461;MET00005461;20251001;2;2;;1;;2025;10;2025-10;MISTA;160645.81;141733.66;3228.5925;5167.0874;43.9;35693.72;25.1837;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5462;MET00005462;20251001;2;2;;2;;2025;10;2025-10;MISTA;128231.41;124376.61;3185.4314;4724.2088;39.05;27138.93;21.82;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5463;MET00005463;20251001;2;2;;3;;2025;10;2025-10;MISTA;113490.7;101432.57;3316.7308;5538.1233;30.58;31496.68;31.0518;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5464;MET00005464;20251001;2;2;;4;;2025;10;2025-10;MISTA;162338.9;150010.61;3258.1086;4901.8809;46.04;49731.64;33.1521;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5465;MET00005465;20251001;2;2;;5;;2025;10;2025-10;MISTA;151515.72;145887.63;2002.2596;5443.7674;72.86;40530.05;27.7817;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5466;MET00005466;20251001;2;2;;6;;2025;10;2025-10;MISTA;26684.85;24339.91;1770.3934;3176.5752;13.75;4494.78;18.4667;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5467;MET00005467;20251001;2;2;;7;;2025;10;2025-10;MISTA;31687.53;29039.25;1974.4228;2604.5818;14.71;6525.95;22.4729;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5468;MET00005468;20251001;2;2;;8;;2025;10;2025-10;MISTA;79097.85;72174.79;2507.5617;5873.012;28.78;13569.78;18.8013;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5469;MET00005469;20251001;2;2;;9;;2025;10;2025-10;MISTA;142211.6;133307.23;1893.5331;3660.9158;70.4;43479.28;32.6158;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5470;MET00005470;20251001;2;2;;10;;2025;10;2025-10;MISTA;67479.49;61602.17;637.3213;780.4074;96.66;15610.64;25.3411;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5471;MET00005471;20251001;2;3;;1;;2025;10;2025-10;MISTA;50698.48;46937.43;2269.7116;4588.9788;20.68;11607.01;24.7287;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5472;MET00005472;20251001;2;3;;2;;2025;10;2025-10;MISTA;46483.78;43739.78;1715.1879;3149.829;25.5;8646.16;19.7673;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5473;MET00005473;20251001;2;3;;3;;2025;10;2025-10;MISTA;108900.94;96582.68;2032.3031;4123.8758;47.52;18083.94;18.7238;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5474;MET00005474;20251001;2;3;;4;;2025;10;2025-10;MISTA;27019.63;24348.28;2556.5082;6235.6267;9.52;5678.43;23.3217;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5475;MET00005475;20251001;2;3;;5;;2025;10;2025-10;MISTA;121033.99;113014.38;1203.6312;2551.529;93.89;31265.85;27.6654;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5476;MET00005476;20251001;2;3;;6;;2025;10;2025-10;MISTA;158936.52;151574.21;951.4648;1497.691;159.31;32947.43;21.7368;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5477;MET00005477;20251001;2;3;;7;;2025;10;2025-10;MISTA;175058.64;165776.05;1728.8417;3770.3454;95.89;60593.73;36.5516;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5478;MET00005478;20251001;2;3;;8;;2025;10;2025-10;MISTA;155331.08;144347.51;2264.4048;4235.6947;63.75;38113.48;26.404;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5479;MET00005479;20251001;2;3;;9;;2025;10;2025-10;MISTA;133260.21;127185.85;3075.0351;3700.8117;41.36;25611.08;20.1367;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5480;MET00005480;20251001;2;3;;10;;2025;10;2025-10;MISTA;158584.66;150243.74;2548.388;4327.8182;58.96;40086.0;26.6806;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5481;MET00005481;20251001;2;4;;1;;2025;10;2025-10;MISTA;147165.15;129688.92;2207.8273;3223.7898;58.74;41367.88;31.8978;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5482;MET00005482;20251001;2;4;;2;;2025;10;2025-10;MISTA;75803.45;73289.45;2001.3265;4847.9723;36.62;18943.84;25.848;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5483;MET00005483;20251001;2;4;;3;;2025;10;2025-10;MISTA;70806.75;67560.12;1550.8842;2210.7077;43.56;15270.33;22.6026;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5484;MET00005484;20251001;2;4;;4;;2025;10;2025-10;MISTA;115381.19;111776.09;1358.7919;1973.6483;82.26;22258.71;19.9137;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5485;MET00005485;20251001;2;4;;5;;2025;10;2025-10;MISTA;130948.09;118077.97;2054.0154;3932.3064;57.49;22847.41;19.3494;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5486;MET00005486;20251001;2;4;;6;;2025;10;2025-10;MISTA;148151.79;136057.71;3129.4419;6284.0927;43.48;28717.67;21.107;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5487;MET00005487;20251001;2;4;;7;;2025;10;2025-10;MISTA;87827.09;80818.17;1342.7016;1840.4862;60.19;24081.61;29.7973;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5488;MET00005488;20251001;2;4;;8;;2025;10;2025-10;MISTA;127419.51;115062.51;3176.9606;7852.9936;36.22;22692.47;19.7219;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5489;MET00005489;20251001;2;4;;9;;2025;10;2025-10;MISTA;48232.57;45089.02;1208.8556;2244.9615;37.3;12225.14;27.1133;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5490;MET00005490;20251001;2;4;;10;;2025;10;2025-10;MISTA;54944.27;49093.08;688.2289;1075.9134;71.33;11955.12;24.3519;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5491;MET00005491;20251001;2;5;;1;;2025;10;2025-10;MISTA;127904.14;123716.98;3073.3562;6619.4423;40.25;43834.28;35.4311;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5492;MET00005492;20251001;2;5;;2;;2025;10;2025-10;MISTA;51195.34;46618.24;792.3519;1331.5036;58.84;16259.62;34.8782;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5493;MET00005493;20251001;2;5;;3;;2025;10;2025-10;MISTA;101947.52;95550.57;2639.6487;7138.5109;36.2;23516.66;24.6117;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5494;MET00005494;20251001;2;5;;4;;2025;10;2025-10;MISTA;51822.78;46598.46;1446.0947;1865.7219;32.22;17208.54;36.9294;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5495;MET00005495;20251001;2;5;;5;;2025;10;2025-10;MISTA;91252.75;86091.91;1618.7305;3661.6506;53.18;31170.74;36.2064;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5496;MET00005496;20251001;2;5;;6;;2025;10;2025-10;MISTA;159403.15;148105.84;1008.3988;1247.0168;146.87;41166.04;27.795;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5497;MET00005497;20251001;2;5;;7;;2025;10;2025-10;MISTA;66622.9;63546.96;3348.3781;4459.9526;18.98;19871.04;31.2699;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5498;MET00005498;20251001;2;5;;8;;2025;10;2025-10;MISTA;58773.72;54814.22;2109.5709;4800.7014;25.98;18088.99;33.0005;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5499;MET00005499;20251001;2;5;;9;;2025;10;2025-10;MISTA;118130.95;105637.87;1268.392;2245.6043;83.28;26889.71;25.4546;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5500;MET00005500;20251001;2;5;;10;;2025;10;2025-10;MISTA;83309.63;79391.66;2513.7538;3763.5034;31.58;23864.76;30.0595;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5501;MET00005501;20251001;3;1;;1;;2025;10;2025-10;MISTA;75522.06;69895.57;2478.5557;4172.2966;28.2;14994.7;21.453;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5502;MET00005502;20251001;3;1;;2;;2025;10;2025-10;MISTA;149306.78;138297.31;3376.5615;6864.0931;40.96;40777.1;29.4851;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5503;MET00005503;20251001;3;1;;3;;2025;10;2025-10;MISTA;25081.79;23480.92;2067.2406;2917.4521;11.36;6345.6;27.0245;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5504;MET00005504;20251001;3;1;;4;;2025;10;2025-10;MISTA;113640.2;100196.98;787.0478;1187.408;127.31;32140.68;32.0775;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5505;MET00005505;20251001;3;1;;5;;2025;10;2025-10;MISTA;36419.27;32309.77;1004.1773;2706.4579;32.18;9814.0;30.3747;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5506;MET00005506;20251001;3;1;;6;;2025;10;2025-10;MISTA;36312.64;32802.95;2547.187;3618.2061;12.88;10650.8;32.469;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5507;MET00005507;20251001;3;1;;7;;2025;10;2025-10;MISTA;92667.56;86230.49;2206.2699;5552.2572;39.08;26416.13;30.6343;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5508;MET00005508;20251001;3;1;;8;;2025;10;2025-10;MISTA;30268.13;27046.92;1909.8992;4832.5693;14.16;8459.27;31.2763;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5509;MET00005509;20251001;3;1;;9;;2025;10;2025-10;MISTA;177528.38;163552.75;3099.2122;8050.566;52.77;48974.81;29.9444;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5510;MET00005510;20251001;3;1;;10;;2025;10;2025-10;MISTA;171344.27;165212.2;1299.9879;2140.5977;127.09;56988.59;34.4942;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5511;MET00005511;20251001;3;2;;1;;2025;10;2025-10;MISTA;95272.77;88605.1;2940.8099;8171.2631;30.13;19693.12;22.2257;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5512;MET00005512;20251001;3;2;;2;;2025;10;2025-10;MISTA;30422.32;29380.62;3454.6118;5850.1198;8.5;8319.15;28.3151;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5513;MET00005513;20251001;3;2;;3;;2025;10;2025-10;MISTA;81398.51;77897.67;2111.986;4681.1107;36.88;20058.11;25.7493;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5514;MET00005514;20251001;3;2;;4;;2025;10;2025-10;MISTA;42522.17;37589.43;1897.6731;3279.7958;19.81;11891.78;31.636;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5515;MET00005515;20251001;3;2;;5;;2025;10;2025-10;MISTA;137771.69;128767.77;1704.3668;2330.4376;75.55;24232.25;18.8186;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5516;MET00005516;20251001;3;2;;6;;2025;10;2025-10;MISTA;127640.19;115095.9;2681.5309;7105.1213;42.92;38292.92;33.2704;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5517;MET00005517;20251001;3;2;;7;;2025;10;2025-10;MISTA;178428.79;171758.42;2510.6995;5953.4549;68.41;57350.35;33.3901;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5518;MET00005518;20251001;3;2;;8;;2025;10;2025-10;MISTA;36576.61;32419.34;2974.2623;7026.4354;10.9;10432.56;32.1801;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5519;MET00005519;20251001;3;2;;9;;2025;10;2025-10;MISTA;85982.9;82340.64;1296.9308;2853.1692;63.49;21927.56;26.6303;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5520;MET00005520;20251001;3;2;;10;;2025;10;2025-10;MISTA;70332.07;67474.91;1860.0058;2988.6222;36.28;24385.52;36.1401;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5521;MET00005521;20251001;3;3;;1;;2025;10;2025-10;MISTA;117122.74;106986.06;869.7268;2350.4002;123.01;22696.63;21.2146;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
5522;MET00005522;20251001;3;3;;2;;2025;10;2025-10;MISTA;42240.21;40722.19;1244.7849;1703.0903;32.71;11027.39;27.0796;2025-10-01;2025-10-31;S;2026-07-01 10:00:00;
