SK_FATO_RUPTURA;ID_RUPTURA_ORIGEM;SK_TEMPO;SK_PRODUTO;SK_LOJA;SK_MOTIVO_RUPTURA;QTD_ESTOQUE_ESPERADO;QTD_ESTOQUE_DISPONIVEL;QTD_RUPTURA;DIAS_RUPTURA;VALOR_VENDA_PERDIDA;FL_RUPTURA;DATA_CARGA;DATA_ATUALIZACAO_DW
1922;RUP00001922;20251123;71;7;6;44;0;44;6.78;2939.1;S;2026-07-01 10:00:00;
1923;RUP00001923;20251210;88;11;7;23;0;23;2.73;1981.89;S;2026-07-01 10:00:00;
1924;RUP00001924;20251016;67;4;6;22;0;22;1.34;1139.79;S;2026-07-01 10:00:00;
1925;RUP00001925;20251122;9;8;3;20;0;20;6.71;1156.18;S;2026-07-01 10:00:00;
1926;RUP00001926;20251112;57;1;7;12;0;12;1.91;1025.32;S;2026-07-01 10:00:00;
1927;RUP00001927;20251015;108;5;2;11;0;11;3.58;767.14;S;2026-07-01 10:00:00;
1928;RUP00001928;20251104;88;1;6;14;0;14;6.03;1411.1;S;2026-07-01 10:00:00;
1929;RUP00001929;20251215;92;9;1;42;0;42;5.84;150.57;S;2026-07-01 10:00:00;
1930;RUP00001930;20251014;92;11;2;18;0;18;4.58;71.26;S;2026-07-01 10:00:00;
1931;RUP00001931;20251102;47;7;1;45;0;45;1.32;4696.85;S;2026-07-01 10:00:00;
1932;RUP00001932;20251209;64;4;3;20;0;20;6.95;2305.4;S;2026-07-01 10:00:00;
1933;RUP00001933;20251114;116;1;5;14;0;14;2.73;1403.8;S;2026-07-01 10:00:00;
1934;RUP00001934;20251012;79;4;7;37;0;37;5.03;1487.61;S;2026-07-01 10:00:00;
1935;RUP00001935;20251008;87;3;8;37;0;37;1.81;6479.66;S;2026-07-01 10:00:00;
1936;RUP00001936;20251030;75;3;6;27;0;27;1.59;1751.85;S;2026-07-01 10:00:00;
1937;RUP00001937;20251229;26;12;6;36;0;36;5.06;758.71;S;2026-07-01 10:00:00;
1938;RUP00001938;20251105;87;10;1;11;0;11;2.77;1928.95;S;2026-07-01 10:00:00;
1939;RUP00001939;20251128;18;7;3;27;0;27;5.55;996.63;S;2026-07-01 10:00:00;
1940;RUP00001940;20251209;84;4;1;14;0;14;1.31;1013.1;S;2026-07-01 10:00:00;
1941;RUP00001941;20251107;32;2;1;23;0;23;1.91;1016.26;S;2026-07-01 10:00:00;
1942;RUP00001942;20251014;7;5;8;16;0;16;1.76;766.48;S;2026-07-01 10:00:00;
1943;RUP00001943;20251231;62;11;1;25;0;25;5.36;3142.06;S;2026-07-01 10:00:00;
1944;RUP00001944;20251216;4;1;3;39;0;39;3.19;1940.17;S;2026-07-01 10:00:00;
1945;RUP00001945;20251025;26;10;7;37;0;37;4.46;778.05;S;2026-07-01 10:00:00;
1946;RUP00001946;20251015;89;11;7;20;0;20;5.56;1462.98;S;2026-07-01 10:00:00;
1947;RUP00001947;20251220;19;11;8;35;0;35;6.72;3254.22;S;2026-07-01 10:00:00;
1948;RUP00001948;20251212;13;9;5;25;0;25;3.87;525.67;S;2026-07-01 10:00:00;
1949;RUP00001949;20251208;72;3;7;36;0;36;6.68;691.71;S;2026-07-01 10:00:00;
1950;RUP00001950;20251009;113;10;6;18;0;18;5.08;1189.53;S;2026-07-01 10:00:00;
1951;RUP00001951;20251024;101;6;4;24;0;24;1.97;1851.45;S;2026-07-01 10:00:00;
1952;RUP00001952;20251112;102;2;3;26;0;26;6.24;1077.39;S;2026-07-01 10:00:00;
1953;RUP00001953;20251101;73;2;4;16;0;16;5.45;1058.3;S;2026-07-01 10:00:00;
1954;RUP00001954;20251026;43;2;7;37;0;37;4.77;4058.07;S;2026-07-01 10:00:00;
1955;RUP00001955;20251017;105;11;7;19;0;19;4.92;1878.07;S;2026-07-01 10:00:00;
1956;RUP00001956;20251204;2;9;5;18;0;18;3.13;1590.41;S;2026-07-01 10:00:00;
1957;RUP00001957;20251114;8;12;3;16;0;16;5.16;50.98;S;2026-07-01 10:00:00;
1958;RUP00001958;20251004;54;5;7;32;0;32;5.03;280.84;S;2026-07-01 10:00:00;
1959;RUP00001959;20251031;52;11;4;18;0;18;5.75;615.99;S;2026-07-01 10:00:00;
1960;RUP00001960;20251228;84;2;1;38;0;38;2.09;1601.49;S;2026-07-01 10:00:00;
1961;RUP00001961;20251123;63;6;1;45;0;45;3.23;1612.58;S;2026-07-01 10:00:00;
1962;RUP00001962;20251218;31;3;7;13;0;13;3.03;448.49;S;2026-07-01 10:00:00;
1963;RUP00001963;20251106;22;10;4;41;0;41;5.02;2033.66;S;2026-07-01 10:00:00;
1964;RUP00001964;20251018;89;4;8;26;0;26;3.03;2222.76;S;2026-07-01 10:00:00;
1965;RUP00001965;20251129;63;7;3;14;0;14;4.93;559.89;S;2026-07-01 10:00:00;
1966;RUP00001966;20251022;61;1;1;39;0;39;2.89;4093.13;S;2026-07-01 10:00:00;
1967;RUP00001967;20251212;17;11;3;28;0;28;6.65;2073.93;S;2026-07-01 10:00:00;
1968;RUP00001968;20251011;96;3;1;23;0;23;6.45;1737.62;S;2026-07-01 10:00:00;
1969;RUP00001969;20251028;84;1;8;23;0;23;1.19;1581.28;S;2026-07-01 10:00:00;
1970;RUP00001970;20251110;63;1;4;38;0;38;5.93;2491.8;S;2026-07-01 10:00:00;
1971;RUP00001971;20251010;49;6;6;36;0;36;5.82;2490.41;S;2026-07-01 10:00:00;
1972;RUP00001972;20251218;7;10;2;39;0;39;4.23;1530.2;S;2026-07-01 10:00:00;
1973;RUP00001973;20251207;104;5;7;39;0;39;6.53;478.8;S;2026-07-01 10:00:00;
1974;RUP00001974;20251127;81;8;2;13;0;13;6.92;943.58;S;2026-07-01 10:00:00;
1975;RUP00001975;20251201;14;1;2;23;0;23;4.79;217.58;S;2026-07-01 10:00:00;
1976;RUP00001976;20251109;28;5;1;29;0;29;4.58;3510.71;S;2026-07-01 10:00:00;
1977;RUP00001977;20251117;51;1;8;45;0;45;6.58;1098.22;S;2026-07-01 10:00:00;
1978;RUP00001978;20251121;22;7;2;24;0;24;5.77;1049.54;S;2026-07-01 10:00:00;
1979;RUP00001979;20251224;9;1;5;24;0;24;6.41;1860.58;S;2026-07-01 10:00:00;
1980;RUP00001980;20251003;39;10;7;40;0;40;6.59;3285.49;S;2026-07-01 10:00:00;
1981;RUP00001981;20251128;26;11;4;26;0;26;6.51;405.26;S;2026-07-01 10:00:00;
1982;RUP00001982;20251110;29;2;3;39;0;39;4.98;2114.2;S;2026-07-01 10:00:00;
1983;RUP00001983;20251227;12;8;7;30;0;30;6.13;164.05;S;2026-07-01 10:00:00;
1984;RUP00001984;20251118;108;1;2;23;0;23;4.12;1974.53;S;2026-07-01 10:00:00;
1985;RUP00001985;20251118;118;2;6;13;0;13;3.82;1302.5;S;2026-07-01 10:00:00;
1986;RUP00001986;20251208;71;1;1;27;0;27;5.75;2188.66;S;2026-07-01 10:00:00;
1987;RUP00001987;20251211;4;1;1;30;0;30;1.36;1984.99;S;2026-07-01 10:00:00;
1988;RUP00001988;20251003;6;7;5;22;0;22;5.42;2018.89;S;2026-07-01 10:00:00;
1989;RUP00001989;20251120;56;12;7;25;0;25;2.84;2058.23;S;2026-07-01 10:00:00;
1990;RUP00001990;20251018;33;11;6;10;0;10;1.63;221.25;S;2026-07-01 10:00:00;
1991;RUP00001991;20251219;9;9;5;36;0;36;5.49;2781.51;S;2026-07-01 10:00:00;
1992;RUP00001992;20251204;61;10;3;39;0;39;1.42;4353.95;S;2026-07-01 10:00:00;
1993;RUP00001993;20251226;7;1;5;28;0;28;5.86;773.75;S;2026-07-01 10:00:00;
1994;RUP00001994;20251211;50;8;6;35;0;35;3.66;219.94;S;2026-07-01 10:00:00;
1995;RUP00001995;20251121;53;8;7;26;0;26;5.67;1918.24;S;2026-07-01 10:00:00;
1996;RUP00001996;20251106;54;8;2;27;0;27;1.9;328.26;S;2026-07-01 10:00:00;
1997;RUP00001997;20251129;11;4;4;20;0;20;3.04;2813.55;S;2026-07-01 10:00:00;
1998;RUP00001998;20251031;86;10;8;31;0;31;4.01;1027.61;S;2026-07-01 10:00:00;
1999;RUP00001999;20251006;76;11;4;14;0;14;2.0;1493.84;S;2026-07-01 10:00:00;
2000;RUP00002000;20251119;21;8;5;21;0;21;2.35;1828.77;S;2026-07-01 10:00:00;
